dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-En-03360,1,2017-En-10297,0.999496340751648,Coulda sworn it was Interview With A Vampire. Hmmm......Mandela Effect anyone? \n#interviewwithavampire #annerice #books #horror #ilovevamps,"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul","anger,disgust,pessimism",,
2018-En-00502,1,2017-En-40790,0.9995996952056885,"omg so grateful to have an education but ive been back at school for 2 (two) days and my back hurts, im exhausted and breaking out already 😍",All I want to do is watch some netflix but I am stuck here in class. #depressing,"pessimism,sadness",,
2018-En-01611,1,2017-En-40116,0.9995192289352417,@ubiqsmart  looking like a good buy in price. Great platform and Dev team future looks #bright,"@GoPro your UX online is appalling! No clear save button, not being able to use any generic TLD's #unhappy","anger,disgust,sadness",,
2018-En-04054,1,2017-En-41233,0.9995922446250916,Thinking about life this morning and how something is missing. — feeling restless,But right now I'm feeling pretty desolate.,"anger,sadness",,
2018-En-00024,1,2017-En-21513,0.9995554089546204,"Just watching #Phoenix video for the first time. Holy fuck, this guy is seriously deranged, unhinged. Why is everyone not #terrified?",@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. #anxiety,fear,,
2018-En-00680,1,2017-En-21802,0.9994277358055115,Bedtime. After a full listen of Lou Reed's album Transformer. Full albums are underrated these days. #back2back #enjoyment 💿 🎶 x,Chart music is pretty much ALL the same.. #horrific,"anger,disgust,fear",,
2018-En-02820,1,2017-En-21691,0.9995697140693665,"@SRuhle @MSNBC Sebestian Gorka, what a arrogant A~hole! Has no business speaking! ",@1StevieKilner @KachelaMurray Don't be silly - she doesn't want to scare them off! 😆,"fear,joy",,
2018-En-00025,1,2017-En-11522,0.9995859861373901,"' i can't even tell u a lie I felt like u were special, till I realized wassup and left, got u feeling dreadful '","tbh amy i don't know why you need to sort your life out, it's looks like your having a great time' thanks tiff 😂💜","joy,optimism",,
2018-En-01821,1,2017-En-20595,0.9996016025543213,"Won't be watching ESPN anymore, they took Robert Lee off because of HIS name, PC Police, what insanity! more #hatred #bigots #LeftwingNutJob",@BoudicaRides @realkingrobbo Isn't that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress,fear,,
2018-En-01300,1,2017-En-41463,0.9990223050117493,@tootaehyung omggg i'll be bloated then ;;-;; but it's a wonderful idea i'll start doing it tomorrow!!,"Well, I had hopes for today. No go. #unhappy","anger,anticipation,pessimism,sadness",,
2018-En-00057,1,2017-En-21454,0.999717116355896,Dying my hair an extreme color for the first time #excited #nervous #change #notfastenough,Changing my hair again #shocking,"fear,sadness,surprise",,
2018-En-02815,1,2017-En-40479,0.9994109869003296,Taking time out of our busy to catch the #great #American #eclipse! It is really incredible to see even our partial view! How was your view?,The Sunderland time line is quite funny with all the doom &amp; gloom in facing us and the long trip to us midweek. #whatgoesaroundcomesaround,"joy,optimism",,
2018-En-00874,1,2017-En-21258,0.9996036887168884,A programmer’s wisdom is understanding the difference between getting program to run and having a runnable program.  #puppy,@bkero @whispersystems Which really sucks because typing on a mobile device is always horrible and I hate it.,"anger,disgust,fear,sadness",,
2018-En-01176,1,2017-En-30830,0.999697744846344,@elegantlywasted @ChelseaClinton Are they the new kennedy's of American politics.. sadly both mom and daughter are as charming as a toe nail,"If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @EmmyA2 @snickerfritz04","anger,disgust",,
2018-En-03091,1,2017-En-10753,0.999589741230011,I like the #glow in the #dark #fidgetspinner. Not because it glows the dark neither. It feels more lighter and smoother than the others,"@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.","anger,anticipation,joy,optimism",,
2018-En-02252,1,2017-En-11682,0.9993626475334167,He has that charming smile that can really make you smile too. Believe me.,Like he really just fucking asked me that. ,"anger,disgust,pessimism",,
2018-En-03821,1,2017-En-40144,0.9997989535331726,@wengzyjb I don't even know na naa koy beautiful nightmare hahahaha oks,@Samkingftw ew omg that is so grim,"disgust,fear,sadness",,
2018-En-02663,1,2017-En-10991,0.9995923042297363,@BorisJohnson unhappy about the cost of leaving the EU ? If only you had published your letter outlining the reasons to stay instead. Idiot.,"@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.","anger,disgust",,
2018-En-02584,1,2017-En-11062,0.9996413588523865,@rickysnecklace I'm so proud Mils! Keep smiling ❤️,"@Yannarell @LOLGOP Despite your #outrage fatigue, don't lose your shine","anger,fear,optimism",,
2018-En-00828,1,2017-En-21613,0.9997079372406006,I was glad at that posing that I waited to run when the sun came out cause I usually run when it's dark in the morning.,Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,"anger,disgust",,
2018-En-00595,1,2017-En-30052,0.9995207190513611,"Cookie ♥ Nutella, topping Kinder BuenoWhite\n#cookie #muffin #nutella #food #delicious #foodporn #happy #dessert #chocolate #cake #junkfood",Today is the first time any math professor let us live early before the class time !!! #15 min #feelsgood #happy #wednesday #,"joy,optimism",,
2018-En-01031,1,2017-En-20071,0.9993904829025269,"I'm pale, I no longer wanna laugh, Or smile, All I wanna do is just fucking cry,",I am about to be a coward and I feel terrible. But I can't even face this 😭,"disgust,fear,sadness",,
2018-En-01388,1,2017-En-30457,0.9996030926704407,@MA_Bisson @AroundTheRings @LA2024 'felt our soul'! hilarious!,@LoriAlan1 Seriously. Digging those eyebrows. #animated,joy,,
2018-En-00851,1,2017-En-30042,0.9996091723442078,@maritzabuys666 Looks wonderful!!!  Wish it was my cock tho!!!  😍,"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍","joy,love,optimism",,
2018-En-04081,1,2017-En-21367,0.9996882677078247,Government should take strong action against terrorism #AmarnathTerrorAttack   not only KADI NINDA,More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long,"anger,fear",,
2018-En-00002,1,2017-En-21293,0.9994746446609497,'to fill his campaign bank account with tens of millions of dollars'..trump 2020 campaign to start now #sad  #bad,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media ,"anger,disgust",,
2018-En-01046,1,2017-En-41100,0.9994706511497498,Nothing makes me happier than managing my depression well.,I might even be on the verge of depression.,"pessimism,sadness",,
2018-En-03483,1,2017-En-40777,0.999644935131073,So #glad all four of our #top picks got through on #AGT,@EBled2 Great to have you as our tournament chair and award was #serious,"joy,surprise",,
2018-En-02824,1,2017-En-22137,0.9996650218963623,"@JoyceMeyer @mrsglessman #day of #vengeance of our #God; To #comfort all who #mourn, To console those who #mourn in #Zion, To give [4/7]",Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor,"optimism,pessimism,sadness",,
2018-En-00628,1,2017-En-21898,0.9995766878128052,"Can't handle rude people. Doesn't matter what job you do, a consultant or not, treat people how you would like to be treated 😡 #disapointed","Arguing with these people doesn't work anyway, they just threaten to put you in death camps.","anger,disgust,fear",,
2018-En-03055,1,2017-En-20671,0.9996641278266907,"Just waved daughter and her wee friend off to school, walking by themselves #sob #terrifying!",I am in #shock and #awe and the places my #toddler manages to get his dinner.,"anticipation,fear,joy,sadness,surprise",,
2018-En-00865,1,2017-En-30181,0.9995237588882446,"'Let me no longer languish in #pain, but look forward with #joy to all I have been gifted to achieve in my life.' ~ #Eleesha ღ #quote","I'm due for a big change! I've prayed on it, I think I deserve it #positivity #optimism","joy,optimism",,
2018-En-00279,1,2017-En-10277,0.9997465014457703,@BAEK0FF @byunglows Philippines 😃,@JuliaHB1 Bloody right ,anger,,
2018-En-03177,1,2017-En-30806,0.9993658065795898,"@jamesmb @DonaldJTrumpJr His knife is clean. He is tough enough to fire a gun, but not tough enough to get his hands dirty. #awful","With a jovial Trump on his ass, Don King just publicly told a crowd that 'We need [him] because you will always be a nigger.'  #FuckTrump","anger,disgust,sadness",,
2018-En-04160,1,2017-En-11508,0.9994325637817383,@meppenbrock @nypost Non-story.\nDaughter tripped home alarm. Cop responded.,@brooklynbreeder \nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners.,"anger,disgust,optimism,surprise",,
2018-En-03715,1,2017-En-10721,0.9993985295295715,#Rage and #disappointment man.... Is that life or what? Lol,"When anger rises, think of the consequences. #quote #wisdom ","anger,anticipation,fear,optimism,trust",,
2018-En-02291,1,2017-En-10525,0.9997912645339966,@JDMHatch_G @A34Bart @IOInteractive @Ravenclaww04 @Hitman This is an attitude that makes me beam with delight every time I encounter it.,@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!,"anger,anticipation,disgust",,
2018-En-00884,1,2017-En-21278,0.9995012283325195,@SonuKumar876543 Thank you for sharing your concern. Please DM your Jio &amp; alternate number to assist you - Rahul,"@BennyN_PR If you need any assistance with your concern so it can be resolved, feel free to email us with your info. ^AP","anticipation,optimism,trust",,
2018-En-00520,1,2017-En-31052,0.9994814395904541,Quite possibly the worst anthems I've ever heard in pro sports by both singers. I wish I was deaf. #ASG2017 #mlb #MLBAllStarGame ,"Every time I hear @jtkantor's organ kick in on the new @sayswhopodcast, I break into the goofiest smile.","joy,love",,
2018-En-02680,1,2017-En-20890,0.9996784329414368,They'll love you but hate you cause they can't be you ... #smile,It's not going to break you it's just going to shake you,anticipation,,
2018-En-01124,1,2017-En-10242,0.999662458896637,How come quiet well behaved cats and dogs have to ride on a plane in a tiny bag while screaming small humans roam free? #outrage #teampet,@lesyoung01 a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults.,"anger,disgust",,
2018-En-04350,1,2017-En-41100,0.9991964101791382,Alaina and I are at 90 days on our snap streak. So?,I might even be on the verge of depression.,"pessimism,sadness",,
2018-En-01155,1,2017-En-20058,0.9996660947799683,"i don't understand ppl who save wasps , next chance that lil dude gets he gnna sting ur grandma","I start work tmrw yall, i'm nervous lol","anticipation,fear,joy,pessimism",,
2018-En-02909,1,2017-En-21212,0.9996345043182373,@tonyposnanski Putin told him not to. #pout #heylookatthedistraction,I don't want speak front to him #afraid #intimidate #nopanicattack,"fear,pessimism",,
2018-En-03411,1,2017-En-21370,0.9996746182441711,@OxandCart_UK @jamieoliver I made it too  #quickandeasyfood,"@Away_Label_Not True Indeed! Next time if these midnight hunger pangs worry you,then you can order delicious rolls from #TRC via @ScootsyIt","anticipation,joy,optimism",,
2018-En-01198,1,2017-En-10727,0.9997118711471558,I was having a #BadDay and i went on #YouTube and watched @domoandcrissy reaction to old pics. #Thanks #ladies for the #laughs,@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂,"joy,love",,
2018-En-02149,1,2017-En-21316,0.9997678995132446,Freakin a...I deleted half the episode of BIP on accident  #bachelorinparadise,second episode of AHS 6 here i go #panic,fear,,
2018-En-01832,1,2017-En-21106,0.9995121359825134,"See you at our #CampaignMasterclass on Friday @HaysTravel, we're very excited and we hope you are too 😊 #emailmarketing",@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! ,"joy,optimism",,
2018-En-02117,1,2017-En-31424,0.9996931552886963,@DirtyDucko @funder I wish I could like this twice. #hilarious,@URClassless I think that yawning actor died of a drug overdose. #glee,"joy,pessimism,sadness",,
2018-En-02743,1,2017-En-20861,0.9995571374893188,Enter this code for 10 free Lyfts PARX #Isn't it great to save money when you shop? #blissful #FREECAB,Jeans with fake pockets #horrible,"anger,disgust",,
2018-En-03247,1,2017-En-41330,0.9997497797012329,@fadedmerrell @MerrellMilitary @HibaDahibi HAHAHA ok ill back away #coy,@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter #sad,"disgust,sadness",,
2018-En-00076,1,2017-En-21729,0.9997279047966003,@1ncamera @Weehugs @DavidYoungPA @PA Stupidity is part of their proud cultural identity. 😠,@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.,"anger,disgust,fear",,
